shipment_id,order_id,carrier,ship_timestamp,promised_delivery,actual_delivery,status
SHP000198,O004921,BlueDart,2026-08-14T14:18:20.880590,2026-08-19T14:18:20.880590,2026-08-19T14:18:20.880590,DELAYED
SHP000199,O002451,Delhivery,2026-08-20T12:42:20.880590,2026-08-23T12:42:20.880590,2026-08-22T12:42:20.880590,DELAYED
SHP000200,O003750,FedEx,2026-08-07T22:25:20.880590,2026-08-12T22:25:20.880590,2026-08-14T22:25:20.880590,DELAYED
SHP000201,O002777,Delhivery,2026-09-02T10:20:20.880590,2026-09-04T10:20:20.880590,2026-09-05T10:20:20.880590,DELAYED
SHP000202,O000728,DHL,2026-08-19T14:27:20.880590,2026-08-23T14:27:20.880590,2026-08-25T14:27:20.880590,DELIVERED
SHP000203,O004853,DHL,2026-08-26T07:25:20.880590,2026-09-01T07:25:20.880590,2026-09-03T07:25:20.880590,IN_TRANSIT
SHP000204,O001405,BlueDart,2026-08-12T01:45:20.880590,2026-08-16T01:45:20.880590,2026-08-17T01:45:20.880590,DELIVERED
SHP000205,O004567,DHL,2026-08-07T18:24:20.880590,2026-08-12T18:24:20.880590,2026-08-12T18:24:20.880590,DELIVERED
SHP000206,O000984,BlueDart,2026-08-17T23:40:20.880590,2026-08-18T23:40:20.880590,2026-08-18T23:40:20.880590,IN_TRANSIT
SHP000207,O002168,UPS,2026-08-15T21:59:20.880590,2026-08-18T21:59:20.880590,2026-08-18T21:59:20.880590,IN_TRANSIT
SHP000208,O003126,FedEx,2026-09-03T03:09:20.880590,2026-09-09T03:09:20.880590,2026-09-09T03:09:20.880590,IN_TRANSIT
SHP000209,O003970,DHL,2026-08-30T19:29:20.880590,2026-08-31T19:29:20.880590,2026-08-31T19:29:20.880590,DELIVERED
SHP000210,O001169,UPS,2026-08-20T11:53:20.880590,2026-08-22T11:53:20.880590,2026-08-22T11:53:20.880590,DELIVERED
SHP000211,O004888,DHL,2026-08-25T14:52:20.880590,2026-08-30T14:52:20.880590,2026-08-29T14:52:20.880590,DELIVERED
SHP000212,O003757,UPS,2026-08-17T04:48:20.880590,2026-08-19T04:48:20.880590,2026-08-18T04:48:20.880590,DELIVERED
SHP000213,O002182,Delhivery,2026-09-01T03:36:20.880590,2026-09-05T03:36:20.880590,2026-09-06T03:36:20.880590,DELAYED
SHP000214,O002048,Delhivery,2026-08-09T17:38:20.880590,2026-08-13T17:38:20.880590,2026-08-14T17:38:20.880590,DELIVERED
SHP000215,O002406,FedEx,2026-08-13T01:26:20.880590,2026-08-17T01:26:20.880590,2026-08-17T01:26:20.880590,DELIVERED
SHP000216,O000345,UPS,2026-08-21T02:12:20.880590,2026-08-24T02:12:20.880590,2026-08-24T02:12:20.880590,DELAYED
SHP000217,O002096,Delhivery,2026-08-26T09:32:20.880590,2026-09-02T09:32:20.880590,2026-09-01T09:32:20.880590,DELAYED
SHP000218,O003602,UPS,2026-08-31T07:21:20.880590,2026-09-07T07:21:20.880590,2026-09-07T07:21:20.880590,DELAYED
SHP000219,O001992,BlueDart,2026-08-07T19:11:20.880590,2026-08-14T19:11:20.880590,2026-08-14T19:11:20.880590,DELAYED
SHP000220,O001204,DHL,2026-08-31T22:39:20.880590,2026-09-03T22:39:20.880590,2026-09-05T22:39:20.880590,IN_TRANSIT
SHP000221,O002038,Delhivery,2026-08-29T17:48:20.880590,2026-09-01T17:48:20.880590,2026-09-01T17:48:20.880590,DELAYED
SHP000222,O003368,FedEx,2026-08-25T06:23:20.880590,2026-08-27T06:23:20.880590,2026-08-27T06:23:20.880590,DELIVERED
SHP000223,O000315,BlueDart,2026-08-26T12:47:20.880590,2026-08-30T12:47:20.880590,2026-08-31T12:47:20.880590,DELAYED
SHP000224,O004334,BlueDart,2026-09-04T12:00:20.880590,2026-09-07T12:00:20.880590,2026-09-09T12:00:20.880590,DELIVERED
SHP000225,O003055,Delhivery,2026-08-12T22:41:20.880590,2026-08-15T22:41:20.880590,2026-08-17T22:41:20.880590,IN_TRANSIT
SHP000226,O001106,DHL,2026-08-14T23:40:20.880590,2026-08-17T23:40:20.880590,2026-08-17T23:40:20.880590,DELAYED
SHP000227,O003170,FedEx,2026-08-30T22:14:20.880590,2026-09-01T22:14:20.880590,2026-09-02T22:14:20.880590,DELAYED
SHP000228,O001056,DHL,2026-09-04T06:29:20.880590,2026-09-08T06:29:20.880590,2026-09-09T06:29:20.880590,IN_TRANSIT
SHP000229,O003717,Delhivery,2026-08-10T08:47:20.880590,2026-08-15T08:47:20.880590,2026-08-16T08:47:20.880590,DELIVERED
SHP000230,O002825,BlueDart,2026-08-15T16:00:20.880590,2026-08-20T16:00:20.880590,2026-08-22T16:00:20.880590,DELAYED
SHP000231,O001265,Delhivery,2026-09-05T23:22:20.880590,2026-09-11T23:22:20.880590,2026-09-13T23:22:20.880590,DELAYED
SHP000232,O002032,FedEx,2026-09-01T00:09:20.880590,2026-09-04T00:09:20.880590,2026-09-06T00:09:20.880590,DELAYED
SHP000233,O003276,Delhivery,2026-08-28T18:55:20.880590,2026-09-02T18:55:20.880590,2026-09-03T18:55:20.880590,DELAYED
SHP000234,O003695,Delhivery,2026-08-29T14:33:20.880590,2026-08-31T14:33:20.880590,2026-08-31T14:33:20.880590,IN_TRANSIT
SHP000235,O002467,DHL,2026-08-07T14:54:20.880590,2026-08-09T14:54:20.880590,2026-08-09T14:54:20.880590,DELAYED
SHP000236,O000401,Delhivery,2026-08-14T22:00:20.880590,2026-08-21T22:00:20.880590,2026-08-21T22:00:20.880590,DELAYED
SHP000237,O000784,UPS,2026-08-18T07:13:20.880590,2026-08-20T07:13:20.880590,2026-08-22T07:13:20.880590,DELAYED
SHP000238,O004912,DHL,2026-08-15T16:30:20.880590,2026-08-17T16:30:20.880590,2026-08-17T16:30:20.880590,IN_TRANSIT
SHP000239,O000241,DHL,2026-08-07T12:10:20.880590,2026-08-08T12:10:20.880590,2026-08-08T12:10:20.880590,IN_TRANSIT
SHP000240,O003821,BlueDart,2026-08-09T07:40:20.880590,2026-08-11T07:40:20.880590,2026-08-13T07:40:20.880590,DELAYED
SHP000241,O002499,FedEx,2026-08-10T02:58:20.880590,2026-08-17T02:58:20.880590,2026-08-16T02:58:20.880590,IN_TRANSIT
SHP000242,O000580,FedEx,2026-09-01T17:28:20.880590,2026-09-04T17:28:20.880590,2026-09-03T17:28:20.880590,DELIVERED
SHP000243,O004232,Delhivery,2026-08-16T08:22:20.880590,2026-08-20T08:22:20.880590,2026-08-20T08:22:20.880590,DELIVERED
SHP000244,O004453,BlueDart,2026-09-04T23:37:20.880590,2026-09-06T23:37:20.880590,2026-09-05T23:37:20.880590,DELAYED
SHP000245,O004425,BlueDart,2026-09-03T22:51:20.880590,2026-09-09T22:51:20.880590,2026-09-09T22:51:20.880590,DELAYED
SHP000246,O002435,FedEx,2026-08-24T12:34:20.880590,2026-08-30T12:34:20.880590,2026-08-30T12:34:20.880590,IN_TRANSIT
SHP000247,O002700,Delhivery,2026-08-07T13:49:20.880590,2026-08-13T13:49:20.880590,2026-08-13T13:49:20.880590,DELIVERED
SHP000248,O001497,FedEx,2026-08-30T15:51:20.880590,2026-09-02T15:51:20.880590,2026-09-02T15:51:20.880590,DELIVERED
SHP000249,O003969,BlueDart,2026-09-02T00:15:20.880590,2026-09-06T00:15:20.880590,2026-09-08T00:15:20.880590,DELIVERED
SHP000250,O002139,Delhivery,2026-09-04T09:13:20.880590,2026-09-09T09:13:20.880590,2026-09-10T09:13:20.880590,DELIVERED
SHP000251,O004467,DHL,2026-09-01T22:14:20.880590,2026-09-07T22:14:20.880590,2026-09-07T22:14:20.880590,IN_TRANSIT
SHP000252,O001079,DHL,2026-08-31T08:37:20.880590,2026-09-01T08:37:20.880590,2026-09-02T08:37:20.880590,DELAYED
SHP000253,O002016,DHL,2026-08-23T15:32:20.880590,2026-08-27T15:32:20.880590,2026-08-29T15:32:20.880590,IN_TRANSIT
SHP000254,O000824,Delhivery,2026-08-25T16:11:20.880590,2026-08-29T16:11:20.880590,2026-08-31T16:11:20.880590,IN_TRANSIT
SHP000255,O001253,UPS,2026-08-28T22:01:20.880590,2026-09-04T22:01:20.880590,2026-09-03T22:01:20.880590,IN_TRANSIT
SHP000256,O002518,BlueDart,2026-08-18T08:11:20.880590,2026-08-21T08:11:20.880590,2026-08-20T08:11:20.880590,DELAYED
SHP000257,O002605,FedEx,2026-08-14T11:51:20.880590,2026-08-15T11:51:20.880590,2026-08-15T11:51:20.880590,IN_TRANSIT
SHP000258,O002587,BlueDart,2026-09-04T05:10:20.880590,2026-09-05T05:10:20.880590,2026-09-04T05:10:20.880590,DELIVERED
SHP000259,O004016,BlueDart,2026-08-29T15:24:20.880590,2026-08-31T15:24:20.880590,2026-08-31T15:24:20.880590,DELIVERED
SHP000260,O002865,DHL,2026-08-29T15:32:20.880590,2026-08-31T15:32:20.880590,2026-09-01T15:32:20.880590,DELIVERED
SHP000261,O001470,DHL,2026-09-02T06:07:20.880590,2026-09-04T06:07:20.880590,2026-09-04T06:07:20.880590,DELAYED
SHP000262,O004896,DHL,2026-09-02T15:06:20.880590,2026-09-07T15:06:20.880590,2026-09-07T15:06:20.880590,DELAYED
SHP000263,O001585,FedEx,2026-08-29T02:22:20.880590,2026-09-02T02:22:20.880590,2026-09-01T02:22:20.880590,DELIVERED
SHP000264,O001507,UPS,2026-08-20T15:12:20.880590,2026-08-27T15:12:20.880590,2026-08-27T15:12:20.880590,IN_TRANSIT
SHP000265,O002348,Delhivery,2026-08-27T11:21:20.880590,2026-09-01T11:21:20.880590,2026-08-31T11:21:20.880590,IN_TRANSIT
SHP000266,O003533,DHL,2026-08-29T12:19:20.880590,2026-09-02T12:19:20.880590,2026-09-04T12:19:20.880590,IN_TRANSIT
SHP000267,O001848,UPS,2026-08-12T21:57:20.880590,2026-08-13T21:57:20.880590,2026-08-12T21:57:20.880590,DELAYED
SHP000268,O003388,UPS,2026-08-28T11:15:20.880590,2026-08-29T11:15:20.880590,2026-08-31T11:15:20.880590,DELIVERED
SHP000269,O000280,Delhivery,2026-08-28T12:06:20.880590,2026-09-04T12:06:20.880590,2026-09-04T12:06:20.880590,DELIVERED
SHP000270,O001958,FedEx,2026-08-29T01:19:20.880590,2026-09-05T01:19:20.880590,2026-09-07T01:19:20.880590,DELAYED
SHP000271,O000643,UPS,2026-08-22T20:33:20.880590,2026-08-25T20:33:20.880590,2026-08-26T20:33:20.880590,DELIVERED
SHP000272,O000304,Delhivery,2026-08-18T16:48:20.880590,2026-08-25T16:48:20.880590,2026-08-24T16:48:20.880590,DELAYED
SHP000273,O004169,DHL,2026-08-23T04:05:20.880590,2026-08-26T04:05:20.880590,2026-08-26T04:05:20.880590,DELAYED
SHP000274,O000782,UPS,2026-08-10T15:45:20.880590,2026-08-17T15:45:20.880590,2026-08-18T15:45:20.880590,IN_TRANSIT
SHP000275,O003215,UPS,2026-08-19T09:41:20.880590,2026-08-21T09:41:20.880590,2026-08-23T09:41:20.880590,DELAYED
SHP000276,O003264,DHL,2026-08-12T09:10:20.880590,2026-08-18T09:10:20.880590,2026-08-19T09:10:20.880590,IN_TRANSIT
SHP000277,O000415,UPS,2026-08-07T04:21:20.880590,2026-08-08T04:21:20.880590,2026-08-10T04:21:20.880590,DELIVERED
SHP000278,O002552,UPS,2026-08-07T15:10:20.880590,2026-08-10T15:10:20.880590,2026-08-09T15:10:20.880590,DELAYED
SHP000279,O000151,FedEx,2026-08-19T15:12:20.880590,2026-08-24T15:12:20.880590,2026-08-26T15:12:20.880590,DELIVERED
SHP000280,O000668,Delhivery,2026-08-15T04:04:20.880590,2026-08-16T04:04:20.880590,2026-08-16T04:04:20.880590,DELAYED
SHP000281,O003225,FedEx,2026-08-24T11:20:20.880590,2026-08-31T11:20:20.880590,2026-08-30T11:20:20.880590,DELIVERED
SHP000282,O003046,Delhivery,2026-08-30T10:33:20.880590,2026-09-04T10:33:20.880590,2026-09-05T10:33:20.880590,DELAYED
SHP000283,O000173,BlueDart,2026-08-19T17:49:20.880590,2026-08-24T17:49:20.880590,2026-08-26T17:49:20.880590,DELIVERED
SHP000284,O003210,UPS,2026-08-13T22:57:20.880590,2026-08-15T22:57:20.880590,2026-08-17T22:57:20.880590,DELAYED
SHP000285,O000742,BlueDart,2026-08-22T10:32:20.880590,2026-08-25T10:32:20.880590,2026-08-26T10:32:20.880590,DELAYED
SHP000286,O001693,FedEx,2026-09-03T09:07:20.880590,2026-09-09T09:07:20.880590,2026-09-09T09:07:20.880590,IN_TRANSIT
SHP000287,O001083,FedEx,2026-08-26T01:27:20.880590,2026-08-27T01:27:20.880590,2026-08-27T01:27:20.880590,DELAYED
SHP000288,O002458,UPS,2026-08-28T09:03:20.880590,2026-09-04T09:03:20.880590,2026-09-03T09:03:20.880590,DELAYED
SHP000289,O000438,BlueDart,2026-08-30T03:26:20.880590,2026-09-03T03:26:20.880590,2026-09-02T03:26:20.880590,DELAYED
SHP000290,O004575,BlueDart,2026-09-03T14:22:20.880590,2026-09-04T14:22:20.880590,2026-09-06T14:22:20.880590,DELIVERED
SHP000291,O000963,Delhivery,2026-08-08T22:13:20.880590,2026-08-14T22:13:20.880590,2026-08-16T22:13:20.880590,DELIVERED
SHP000292,O002312,FedEx,2026-08-31T16:10:20.880590,2026-09-01T16:10:20.880590,2026-08-31T16:10:20.880590,DELIVERED
SHP000293,O003194,BlueDart,2026-08-13T16:04:20.880590,2026-08-14T16:04:20.880590,2026-08-13T16:04:20.880590,IN_TRANSIT
SHP000294,O002259,Delhivery,2026-08-31T12:05:20.880590,2026-09-03T12:05:20.880590,2026-09-05T12:05:20.880590,DELIVERED
SHP000295,O001336,BlueDart,2026-08-22T15:57:20.880590,2026-08-24T15:57:20.880590,2026-08-24T15:57:20.880590,DELAYED
SHP000296,O000913,Delhivery,2026-08-12T11:43:20.880590,2026-08-18T11:43:20.880590,2026-08-19T11:43:20.880590,DELIVERED
SHP000297,O003726,FedEx,2026-08-20T11:55:20.880590,2026-08-22T11:55:20.880590,2026-08-21T11:55:20.880590,IN_TRANSIT
SHP000298,O004921,BlueDart,2026-08-17T08:08:20.880590,2026-08-23T08:08:20.880590,2026-08-22T08:08:20.880590,IN_TRANSIT
SHP000299,O002234,UPS,2026-08-28T18:52:20.880590,2026-09-03T18:52:20.880590,2026-09-03T18:52:20.880590,IN_TRANSIT
SHP000300,O000465,Delhivery,2026-08-28T21:58:20.880590,2026-09-03T21:58:20.880590,2026-09-03T21:58:20.880590,DELAYED
SHP000301,O000655,BlueDart,2026-08-16T00:15:20.880590,2026-08-23T00:15:20.880590,2026-08-22T00:15:20.880590,IN_TRANSIT
SHP000302,O000602,Delhivery,2026-08-24T19:50:20.880590,2026-08-29T19:50:20.880590,2026-08-29T19:50:20.880590,DELAYED
SHP000303,O004724,UPS,2026-08-18T03:47:20.880590,2026-08-22T03:47:20.880590,2026-08-23T03:47:20.880590,IN_TRANSIT
SHP000304,O001084,BlueDart,2026-08-25T15:15:20.880590,2026-08-27T15:15:20.880590,2026-08-27T15:15:20.880590,IN_TRANSIT
SHP000305,O003080,DHL,2026-09-02T06:48:20.880590,2026-09-05T06:48:20.880590,2026-09-05T06:48:20.880590,DELIVERED
SHP000306,O003149,DHL,2026-08-13T08:00:20.880590,2026-08-19T08:00:20.880590,2026-08-21T08:00:20.880590,IN_TRANSIT
SHP000307,O001063,UPS,2026-08-07T19:22:20.880590,2026-08-11T19:22:20.880590,2026-08-13T19:22:20.880590,IN_TRANSIT
SHP000308,O001771,BlueDart,2026-08-07T07:54:20.880590,2026-08-12T07:54:20.880590,2026-08-13T07:54:20.880590,DELIVERED
SHP000309,O000425,BlueDart,2026-08-22T02:34:20.880590,2026-08-24T02:34:20.880590,2026-08-23T02:34:20.880590,IN_TRANSIT
SHP000310,O001956,BlueDart,2026-08-25T01:44:20.880590,2026-09-01T01:44:20.880590,2026-08-31T01:44:20.880590,IN_TRANSIT
SHP000311,O001059,Delhivery,2026-08-09T01:29:20.880590,2026-08-15T01:29:20.880590,2026-08-14T01:29:20.880590,DELAYED
SHP000312,O003514,UPS,2026-09-04T21:08:20.880590,2026-09-11T21:08:20.880590,2026-09-10T21:08:20.880590,DELAYED
SHP000313,O004815,DHL,2026-08-31T20:43:20.880590,2026-09-01T20:43:20.880590,2026-09-01T20:43:20.880590,DELAYED
SHP000314,O004853,DHL,2026-08-09T01:15:20.880590,2026-08-11T01:15:20.880590,2026-08-10T01:15:20.880590,DELAYED
SHP000315,O000237,FedEx,2026-08-17T20:33:20.880590,2026-08-20T20:33:20.880590,2026-08-20T20:33:20.880590,DELIVERED
SHP000316,O002149,UPS,2026-09-03T17:51:20.880590,2026-09-05T17:51:20.880590,2026-09-05T17:51:20.880590,IN_TRANSIT
SHP000317,O004657,BlueDart,2026-08-23T22:40:20.880590,2026-08-29T22:40:20.880590,2026-08-31T22:40:20.880590,IN_TRANSIT
SHP000318,O000919,Delhivery,2026-08-17T14:01:20.880590,2026-08-23T14:01:20.880590,2026-08-23T14:01:20.880590,IN_TRANSIT
SHP000319,O000406,Delhivery,2026-08-08T22:55:20.880590,2026-08-14T22:55:20.880590,2026-08-16T22:55:20.880590,IN_TRANSIT
SHP000320,O001090,BlueDart,2026-08-09T00:22:20.880590,2026-08-12T00:22:20.880590,2026-08-13T00:22:20.880590,IN_TRANSIT
SHP000321,O002112,UPS,2026-08-21T16:46:20.880590,2026-08-27T16:46:20.880590,2026-08-29T16:46:20.880590,DELIVERED
SHP000322,O002614,UPS,2026-08-09T01:18:20.880590,2026-08-15T01:18:20.880590,2026-08-17T01:18:20.880590,DELAYED
SHP000323,O002338,UPS,2026-08-19T20:54:20.880590,2026-08-21T20:54:20.880590,2026-08-23T20:54:20.880590,DELIVERED
SHP000324,O004567,DHL,2026-08-12T17:14:20.880590,2026-08-18T17:14:20.880590,2026-08-20T17:14:20.880590,DELIVERED
SHP000325,O004877,BlueDart,2026-09-01T00:00:20.880590,2026-09-04T00:00:20.880590,2026-09-04T00:00:20.880590,DELAYED
SHP000326,O002322,UPS,2026-08-16T16:16:20.880590,2026-08-23T16:16:20.880590,2026-08-23T16:16:20.880590,IN_TRANSIT
SHP000327,O001286,FedEx,2026-08-25T13:02:20.880590,2026-08-30T13:02:20.880590,2026-08-30T13:02:20.880590,DELIVERED
SHP000328,O004042,Delhivery,2026-08-12T16:08:20.880590,2026-08-16T16:08:20.880590,2026-08-15T16:08:20.880590,IN_TRANSIT
SHP000329,O003113,DHL,2026-08-25T14:24:20.880590,2026-08-27T14:24:20.880590,2026-08-28T14:24:20.880590,DELIVERED
SHP000330,O001144,UPS,2026-08-26T04:10:20.880590,2026-08-31T04:10:20.880590,2026-09-01T04:10:20.880590,DELIVERED
SHP000331,O000086,UPS,2026-08-27T10:21:20.880590,2026-08-31T10:21:20.880590,2026-08-31T10:21:20.880590,IN_TRANSIT
SHP000332,O000132,FedEx,2026-08-25T12:59:20.880590,2026-08-27T12:59:20.880590,2026-08-27T12:59:20.880590,DELIVERED
SHP000333,O004129,UPS,2026-08-23T17:09:20.880590,2026-08-24T17:09:20.880590,2026-08-23T17:09:20.880590,IN_TRANSIT
SHP000334,O000036,DHL,2026-08-16T02:49:20.880590,2026-08-20T02:49:20.880590,2026-08-20T02:49:20.880590,DELAYED
SHP000335,O000739,BlueDart,2026-09-04T22:47:20.880590,2026-09-08T22:47:20.880590,2026-09-07T22:47:20.880590,IN_TRANSIT
SHP000336,O000443,UPS,2026-08-26T07:42:20.880590,2026-08-31T07:42:20.880590,2026-09-01T07:42:20.880590,DELAYED
SHP000337,O003060,FedEx,2026-08-09T20:57:20.880590,2026-08-11T20:57:20.880590,2026-08-11T20:57:20.880590,IN_TRANSIT
SHP000338,O001714,FedEx,2026-08-10T11:23:20.880590,2026-08-15T11:23:20.880590,2026-08-15T11:23:20.880590,IN_TRANSIT
SHP000339,O004647,UPS,2026-08-27T04:34:20.880590,2026-08-28T04:34:20.880590,2026-08-29T04:34:20.880590,IN_TRANSIT
SHP000340,O001752,DHL,2026-08-23T16:29:20.880590,2026-08-29T16:29:20.880590,2026-08-29T16:29:20.880590,DELAYED
SHP000341,O004781,DHL,2026-08-28T08:05:20.880590,2026-08-31T08:05:20.880590,2026-09-01T08:05:20.880590,DELIVERED
SHP000342,O000655,Delhivery,2026-09-02T02:55:20.880590,2026-09-08T02:55:20.880590,2026-09-10T02:55:20.880590,DELAYED
SHP000343,O003562,UPS,2026-08-25T03:59:20.880590,2026-09-01T03:59:20.880590,2026-09-02T03:59:20.880590,DELAYED
SHP000344,O003520,UPS,2026-08-16T20:02:20.880590,2026-08-20T20:02:20.880590,2026-08-19T20:02:20.880590,DELAYED
SHP000345,O001596,UPS,2026-08-17T18:09:20.880590,2026-08-23T18:09:20.880590,2026-08-25T18:09:20.880590,IN_TRANSIT
SHP000346,O004584,BlueDart,2026-08-19T01:36:20.880590,2026-08-23T01:36:20.880590,2026-08-25T01:36:20.880590,DELIVERED
SHP000347,O003840,DHL,2026-08-24T02:12:20.880590,2026-08-31T02:12:20.880590,2026-08-31T02:12:20.880590,DELIVERED
SHP000348,O003884,DHL,2026-08-28T19:48:20.880590,2026-09-02T19:48:20.880590,2026-09-02T19:48:20.880590,DELIVERED
SHP000349,O000822,Delhivery,2026-08-07T07:56:20.880590,2026-08-09T07:56:20.880590,2026-08-09T07:56:20.880590,DELIVERED
SHP000350,O002949,BlueDart,2026-09-03T12:34:20.880590,2026-09-07T12:34:20.880590,2026-09-07T12:34:20.880590,DELIVERED
SHP000351,O001177,Delhivery,2026-08-15T16:34:20.880590,2026-08-21T16:34:20.880590,2026-08-22T16:34:20.880590,DELIVERED
SHP000352,O001724,Delhivery,2026-08-13T02:58:20.880590,2026-08-20T02:58:20.880590,2026-08-21T02:58:20.880590,IN_TRANSIT
SHP000353,O000328,FedEx,2026-08-18T20:23:20.880590,2026-08-25T20:23:20.880590,2026-08-27T20:23:20.880590,DELIVERED
SHP000354,O001967,FedEx,2026-08-21T17:18:20.880590,2026-08-28T17:18:20.880590,2026-08-29T17:18:20.880590,IN_TRANSIT
SHP000355,O004864,FedEx,2026-08-24T04:10:20.880590,2026-08-27T04:10:20.880590,2026-08-27T04:10:20.880590,IN_TRANSIT
SHP000356,O001940,Delhivery,2026-08-28T14:29:20.880590,2026-09-03T14:29:20.880590,2026-09-03T14:29:20.880590,DELIVERED
SHP000357,O002771,FedEx,2026-08-31T09:41:20.880590,2026-09-01T09:41:20.880590,2026-09-01T09:41:20.880590,DELIVERED
SHP000358,O000178,Delhivery,2026-08-15T08:36:20.880590,2026-08-16T08:36:20.880590,2026-08-16T08:36:20.880590,DELAYED
SHP000359,O000535,BlueDart,2026-08-07T01:33:20.880590,2026-08-12T01:33:20.880590,2026-08-12T01:33:20.880590,DELIVERED
SHP000360,O004230,UPS,2026-08-15T00:46:20.880590,2026-08-18T00:46:20.880590,2026-08-18T00:46:20.880590,DELIVERED
SHP000361,O004053,DHL,2026-08-20T13:44:20.880590,2026-08-25T13:44:20.880590,2026-08-27T13:44:20.880590,DELAYED
SHP000362,O004982,DHL,2026-08-13T20:32:20.880590,2026-08-20T20:32:20.880590,2026-08-21T20:32:20.880590,IN_TRANSIT
SHP000363,O000689,UPS,2026-08-21T16:07:20.880590,2026-08-28T16:07:20.880590,2026-08-28T16:07:20.880590,DELAYED
SHP000364,O001040,BlueDart,2026-08-22T15:04:20.880590,2026-08-23T15:04:20.880590,2026-08-24T15:04:20.880590,IN_TRANSIT
SHP000365,O004657,Delhivery,2026-08-26T22:06:20.880590,2026-08-31T22:06:20.880590,2026-08-30T22:06:20.880590,DELIVERED
SHP000366,O001812,DHL,2026-09-01T03:22:20.880590,2026-09-02T03:22:20.880590,2026-09-01T03:22:20.880590,DELAYED
SHP000367,O002330,FedEx,2026-08-24T23:03:20.880590,2026-08-26T23:03:20.880590,2026-08-26T23:03:20.880590,DELIVERED
SHP000368,O001234,FedEx,2026-08-26T17:49:20.880590,2026-08-30T17:49:20.880590,2026-08-31T17:49:20.880590,IN_TRANSIT
SHP000369,O001789,FedEx,2026-08-28T07:21:20.880590,2026-08-29T07:21:20.880590,2026-08-30T07:21:20.880590,DELAYED
SHP000370,O000277,BlueDart,2026-08-30T02:21:20.880590,2026-09-03T02:21:20.880590,2026-09-03T02:21:20.880590,DELAYED
SHP000371,O000232,BlueDart,2026-08-28T19:40:20.880590,2026-08-29T19:40:20.880590,2026-08-29T19:40:20.880590,DELAYED
SHP000372,O000429,FedEx,2026-08-23T12:16:20.880590,2026-08-27T12:16:20.880590,2026-08-26T12:16:20.880590,IN_TRANSIT
SHP000373,O002566,FedEx,2026-09-04T00:27:20.880590,2026-09-09T00:27:20.880590,2026-09-11T00:27:20.880590,IN_TRANSIT
SHP000374,O002357,DHL,2026-08-13T05:10:20.880590,2026-08-19T05:10:20.880590,2026-08-18T05:10:20.880590,DELAYED
SHP000375,O002438,DHL,2026-08-28T13:58:20.880590,2026-08-30T13:58:20.880590,2026-08-31T13:58:20.880590,IN_TRANSIT
SHP000376,O003559,BlueDart,2026-08-07T21:37:20.880590,2026-08-14T21:37:20.880590,2026-08-14T21:37:20.880590,DELAYED
SHP000377,O003507,BlueDart,2026-08-14T15:49:20.880590,2026-08-18T15:49:20.880590,2026-08-18T15:49:20.880590,IN_TRANSIT
SHP000378,O000020,BlueDart,2026-09-01T23:06:20.880590,2026-09-08T23:06:20.880590,2026-09-08T23:06:20.880590,DELIVERED
SHP000379,O002008,BlueDart,2026-08-08T21:07:20.880590,2026-08-10T21:07:20.880590,2026-08-12T21:07:20.880590,DELAYED
SHP000380,O003306,UPS,2026-08-23T07:10:20.880590,2026-08-27T07:10:20.880590,2026-08-26T07:10:20.880590,IN_TRANSIT
SHP000381,O003669,UPS,2026-09-02T04:01:20.880590,2026-09-05T04:01:20.880590,2026-09-07T04:01:20.880590,IN_TRANSIT
SHP000382,O004803,FedEx,2026-09-05T10:40:20.880590,2026-09-06T10:40:20.880590,2026-09-08T10:40:20.880590,DELIVERED
SHP000383,O004676,BlueDart,2026-09-02T18:39:20.880590,2026-09-08T18:39:20.880590,2026-09-10T18:39:20.880590,DELAYED
SHP000384,O004901,DHL,2026-08-19T16:50:20.880590,2026-08-22T16:50:20.880590,2026-08-24T16:50:20.880590,DELAYED
SHP000385,O003501,DHL,2026-08-30T02:11:20.880590,2026-09-04T02:11:20.880590,2026-09-06T02:11:20.880590,IN_TRANSIT
SHP000386,O000117,UPS,2026-08-21T07:55:20.880590,2026-08-26T07:55:20.880590,2026-08-26T07:55:20.880590,DELIVERED
SHP000387,O003576,UPS,2026-08-26T00:49:20.880590,2026-08-28T00:49:20.880590,2026-08-28T00:49:20.880590,DELIVERED
SHP000388,O004838,UPS,2026-08-17T04:22:20.880590,2026-08-21T04:22:20.880590,2026-08-20T04:22:20.880590,DELIVERED
SHP000389,O001286,Delhivery,2026-08-11T15:33:20.880590,2026-08-16T15:33:20.880590,2026-08-18T15:33:20.880590,DELAYED
SHP000390,O000855,UPS,2026-08-10T10:55:20.880590,2026-08-15T10:55:20.880590,2026-08-15T10:55:20.880590,DELAYED
SHP000391,O001868,UPS,2026-08-22T12:10:20.880590,2026-08-23T12:10:20.880590,2026-08-22T12:10:20.880590,DELAYED
