order_id,product_id,warehouse_id,quantity,status,order_timestamp
O000393,P0023,W08,30,FULFILLED,2026-08-21T08:07:20.880590
O000394,P0046,W05,20,CANCELLED,2026-08-31T22:05:20.880590
O000395,P0032,W05,18,FULFILLED,2026-08-15T19:25:20.880590
O000396,P0039,W05,23,PROCESSING,2026-08-17T07:01:20.880590
O000397,P0041,W08,12,FULFILLED,2026-08-29T07:32:20.880590
O000398,P0016,W07,29,CANCELLED,2026-08-20T03:45:20.880590
O000399,P0099,W03,10,PLACED,2026-08-22T18:23:20.880590
O000400,P0092,W02,12,CANCELLED,2026-08-20T03:35:20.880590
O000401,P0033,W08,7,PROCESSING,2026-09-05T21:54:20.880590
O000402,P0035,W05,5,PLACED,2026-08-31T13:41:20.880590
O000403,P0095,W04,8,PLACED,2026-09-04T01:54:20.880590
O000404,P0029,W04,2,PLACED,2026-08-31T05:27:20.880590
O000405,P0043,W08,4,PROCESSING,2026-08-25T20:51:20.880590
O000406,P0071,W03,14,CANCELLED,2026-08-07T07:04:20.880590
O000407,P0084,W04,25,FULFILLED,2026-08-28T18:55:20.880590
O000408,P0037,W01,30,PLACED,2026-08-21T16:13:20.880590
O000409,P0074,W04,18,PLACED,2026-09-05T17:54:20.880590
O000410,P0054,W03,30,PLACED,2026-08-15T00:38:20.880590
O000411,P0064,W03,30,FULFILLED,2026-08-25T03:02:20.880590
O000412,P0002,W05,19,PLACED,2026-08-08T18:20:20.880590
O000413,P0037,W08,21,CANCELLED,2026-08-22T07:22:20.880590
O000414,P0065,W08,9,PROCESSING,2026-08-13T03:59:20.880590
O000415,P0043,W03,24,CANCELLED,2026-08-12T04:27:20.880590
O000416,P0033,W03,1,FULFILLED,2026-09-05T13:31:20.880590
O000417,P0073,W04,6,CANCELLED,2026-08-20T11:39:20.880590
O000418,P0066,W06,3,CANCELLED,2026-08-26T12:34:20.880590
O000419,P0024,W03,16,FULFILLED,2026-08-11T09:36:20.880590
O000420,P0001,W05,13,PROCESSING,2026-08-18T08:21:20.880590
O000421,P0097,W05,11,FULFILLED,2026-08-27T09:22:20.880590
O000422,P0093,W01,9,FULFILLED,2026-09-02T13:37:20.880590
O000423,P0008,W02,15,FULFILLED,2026-08-17T19:31:20.880590
O000424,P0052,W05,23,PLACED,2026-08-14T07:52:20.880590
O000425,P0038,W06,20,PROCESSING,2026-09-05T03:03:20.880590
O000426,P0018,W08,5,CANCELLED,2026-08-17T00:45:20.880590
O000427,P0048,W07,23,CANCELLED,2026-09-03T15:02:20.880590
O000428,P0086,W04,25,PROCESSING,2026-08-31T12:31:20.880590
O000429,P0011,W08,17,FULFILLED,2026-09-03T04:12:20.880590
O000430,P0073,W02,2,PROCESSING,2026-08-10T14:43:20.880590
O000431,P0069,W03,6,FULFILLED,2026-09-02T02:57:20.880590
O000432,P0057,W02,22,PROCESSING,2026-08-30T17:46:20.880590
O000433,P0063,W02,29,CANCELLED,2026-09-02T14:22:20.880590
O000434,P0059,W03,17,CANCELLED,2026-08-09T14:11:20.880590
O000435,P0073,W01,18,CANCELLED,2026-08-27T20:21:20.880590
O000436,P0093,W01,13,FULFILLED,2026-08-21T02:01:20.880590
O000437,P0096,W04,19,PLACED,2026-08-07T04:42:20.880590
O000438,P0055,W06,23,PLACED,2026-08-09T02:53:20.880590
O000439,P0008,W02,30,CANCELLED,2026-08-31T16:30:20.880590
O000440,P0037,W07,6,PROCESSING,2026-08-08T12:04:20.880590
O000441,P0094,W07,12,CANCELLED,2026-09-05T06:07:20.880590
O000442,P0049,W07,3,PROCESSING,2026-08-27T11:20:20.880590
O000443,P0045,W02,6,CANCELLED,2026-09-05T19:15:20.880590
O000444,P0017,W04,27,PLACED,2026-08-31T03:03:20.880590
O000445,P0039,W08,22,CANCELLED,2026-08-08T02:14:20.880590
O000446,P0049,W04,8,CANCELLED,2026-08-31T06:25:20.880590
O000447,P0020,W05,7,PLACED,2026-08-22T19:30:20.880590
O000448,P0085,W07,20,PLACED,2026-08-08T12:36:20.880590
O000449,P0027,W02,4,PLACED,2026-08-18T00:17:20.880590
O000450,P0077,W01,8,PLACED,2026-08-27T09:02:20.880590
O000451,P0057,W04,18,PROCESSING,2026-08-25T08:47:20.880590
O000452,P0018,W05,8,FULFILLED,2026-08-09T15:04:20.880590
O000453,P0077,W06,8,FULFILLED,2026-09-02T08:10:20.880590
O000454,P0085,W04,14,FULFILLED,2026-08-13T13:53:20.880590
O000455,P0008,W03,21,CANCELLED,2026-08-19T13:57:20.880590
O000456,P0064,W01,12,CANCELLED,2026-09-01T08:33:20.880590
O000457,P0041,W07,14,PROCESSING,2026-08-30T22:16:20.880590
O000458,P0049,W03,25,CANCELLED,2026-08-20T16:58:20.880590
O000459,P0029,W05,28,PROCESSING,2026-08-18T00:37:20.880590
O000460,P0008,W07,14,PROCESSING,2026-08-28T03:09:20.880590
O000461,P0032,W05,7,FULFILLED,2026-08-24T17:40:20.880590
O000462,P0011,W08,28,FULFILLED,2026-09-05T11:47:20.880590
O000463,P0069,W04,2,FULFILLED,2026-08-11T06:24:20.880590
O000464,P0087,W01,28,PLACED,2026-08-24T05:23:20.880590
O000465,P0098,W04,16,PROCESSING,2026-08-15T14:56:20.880590
O000466,P0039,W01,7,PROCESSING,2026-08-22T05:06:20.880590
O000467,P0096,W08,30,PROCESSING,2026-08-12T09:33:20.880590
O000468,P0091,W04,13,PROCESSING,2026-09-03T13:35:20.880590
O000469,P0042,W05,13,CANCELLED,2026-09-01T04:26:20.880590
O000470,P0084,W06,10,FULFILLED,2026-08-31T08:18:20.880590
O000471,P0066,W08,15,PLACED,2026-08-23T10:14:20.880590
O000472,P0098,W06,30,PROCESSING,2026-08-28T10:13:20.880590
O000473,P0041,W07,2,PROCESSING,2026-08-23T22:19:20.880590
O000474,P0003,W05,18,CANCELLED,2026-08-13T16:48:20.880590
O000475,P0020,W04,11,PROCESSING,2026-08-20T11:50:20.880590
O000476,P0073,W04,16,FULFILLED,2026-08-24T08:18:20.880590
O000477,P0098,W08,24,CANCELLED,2026-08-18T18:29:20.880590
O000478,P0022,W06,6,PROCESSING,2026-08-28T00:45:20.880590
O000479,P0063,W03,30,PLACED,2026-08-31T22:23:20.880590
O000480,P0005,W02,27,PLACED,2026-08-30T21:42:20.880590
O000481,P0053,W03,27,PROCESSING,2026-08-07T08:23:20.880590
O000482,P0091,W03,1,PROCESSING,2026-08-10T03:39:20.880590
O000483,P0059,W06,2,CANCELLED,2026-08-30T01:48:20.880590
O000484,P0003,W01,18,CANCELLED,2026-08-29T06:17:20.880590
O000485,P0003,W05,18,FULFILLED,2026-08-07T14:21:20.880590
O000486,P0065,W07,26,PROCESSING,2026-08-07T20:08:20.880590
O000487,P0013,W03,8,PROCESSING,2026-08-11T22:18:20.880590
O000488,P0068,W05,27,FULFILLED,2026-09-04T06:22:20.880590
O000489,P0051,W02,12,CANCELLED,2026-08-19T05:24:20.880590
O000490,P0073,W04,23,PROCESSING,2026-08-27T22:45:20.880590
O000491,P0088,W02,21,PLACED,2026-08-20T17:04:20.880590
O000492,P0052,W07,13,CANCELLED,2026-08-11T07:32:20.880590
O000493,P0082,W01,23,PROCESSING,2026-08-09T14:42:20.880590
O000494,P0064,W07,21,FULFILLED,2026-08-10T19:43:20.880590
O000495,P0013,W01,8,PROCESSING,2026-09-01T19:28:20.880590
O000496,P0061,W05,2,PLACED,2026-09-01T20:29:20.880590
O000497,P0070,W01,6,FULFILLED,2026-08-19T19:39:20.880590
O000498,P0027,W03,25,CANCELLED,2026-08-07T18:31:20.880590
O000499,P0039,W03,19,PROCESSING,2026-08-10T13:27:20.880590
O000500,P0050,W06,13,PROCESSING,2026-09-01T20:23:20.880590
O000501,P0065,W06,2,PLACED,2026-08-10T15:04:20.880590
O000502,P0030,W02,11,CANCELLED,2026-08-26T22:50:20.880590
O000503,P0004,W05,26,CANCELLED,2026-08-21T21:54:20.880590
O000504,P0030,W06,18,CANCELLED,2026-08-29T09:17:20.880590
O000505,P0024,W07,3,FULFILLED,2026-08-26T17:06:20.880590
O000506,P0092,W02,3,FULFILLED,2026-08-18T06:36:20.880590
O000507,P0049,W03,24,CANCELLED,2026-08-14T01:52:20.880590
O000508,P0047,W02,3,PLACED,2026-08-21T11:18:20.880590
O000509,P0057,W06,25,FULFILLED,2026-08-21T02:07:20.880590
O000510,P0017,W02,6,CANCELLED,2026-08-11T17:04:20.880590
O000511,P0072,W07,4,PLACED,2026-08-27T11:40:20.880590
O000512,P0046,W02,20,FULFILLED,2026-08-11T03:18:20.880590
O000513,P0002,W05,14,CANCELLED,2026-08-24T14:11:20.880590
O000514,P0093,W04,19,PROCESSING,2026-08-10T21:55:20.880590
O000515,P0022,W03,9,FULFILLED,2026-08-24T09:16:20.880590
O000516,P0064,W03,3,PROCESSING,2026-08-19T06:35:20.880590
O000517,P0036,W07,10,CANCELLED,2026-08-26T20:11:20.880590
O000518,P0047,W05,8,CANCELLED,2026-08-10T13:26:20.880590
O000519,P0079,W04,15,PLACED,2026-09-03T02:00:20.880590
O000520,P0039,W01,13,FULFILLED,2026-08-13T05:24:20.880590
O000521,P0049,W06,15,FULFILLED,2026-09-04T06:49:20.880590
O000522,P0084,W03,10,FULFILLED,2026-08-26T15:45:20.880590
O000523,P0089,W04,16,FULFILLED,2026-09-03T12:17:20.880590
O000524,P0051,W06,10,CANCELLED,2026-08-15T03:26:20.880590
O000525,P0032,W06,13,FULFILLED,2026-09-02T06:25:20.880590
O000526,P0047,W02,30,PROCESSING,2026-08-24T22:36:20.880590
O000527,P0070,W03,22,PLACED,2026-09-03T00:17:20.880590
O000528,P0091,W04,15,FULFILLED,2026-08-28T01:37:20.880590
O000529,P0053,W08,5,FULFILLED,2026-08-10T04:57:20.880590
O000530,P0033,W03,23,CANCELLED,2026-08-18T01:46:20.880590
O000531,P0010,W08,20,CANCELLED,2026-08-24T05:11:20.880590
O000532,P0052,W07,18,PLACED,2026-09-02T13:22:20.880590
O000533,P0090,W02,4,PROCESSING,2026-08-23T10:07:20.880590
O000534,P0086,W06,6,PLACED,2026-09-05T23:41:20.880590
O000535,P0083,W07,25,FULFILLED,2026-09-01T16:36:20.880590
O000536,P0014,W01,4,FULFILLED,2026-08-26T15:35:20.880590
O000537,P0066,W04,15,FULFILLED,2026-08-17T03:54:20.880590
O000538,P0060,W03,12,PLACED,2026-08-24T20:38:20.880590
O000539,P0014,W05,14,PLACED,2026-08-29T00:43:20.880590
O000540,P0094,W03,12,FULFILLED,2026-08-12T08:11:20.880590
O000541,P0059,W04,17,CANCELLED,2026-08-22T16:08:20.880590
O000542,P0061,W02,15,CANCELLED,2026-08-22T21:51:20.880590
O000543,P0009,W05,2,PLACED,2026-08-21T13:45:20.880590
O000544,P0044,W02,22,PROCESSING,2026-08-08T02:05:20.880590
O000545,P0067,W03,18,PROCESSING,2026-08-18T03:50:20.880590
O000546,P0072,W07,15,PROCESSING,2026-08-22T02:56:20.880590
O000547,P0081,W03,6,CANCELLED,2026-08-25T11:50:20.880590
O000548,P0004,W04,15,CANCELLED,2026-08-25T01:29:20.880590
O000549,P0001,W04,7,FULFILLED,2026-08-24T18:07:20.880590
O000550,P0074,W02,26,PROCESSING,2026-08-09T21:45:20.880590
O000551,P0042,W04,15,PLACED,2026-08-23T16:57:20.880590
O000552,P0086,W08,17,FULFILLED,2026-08-18T23:58:20.880590
O000553,P0050,W07,19,PLACED,2026-09-03T05:28:20.880590
O000554,P0046,W08,20,PROCESSING,2026-08-22T21:26:20.880590
O000555,P0079,W02,22,PROCESSING,2026-08-20T14:18:20.880590
O000556,P0016,W04,10,PLACED,2026-08-21T07:29:20.880590
O000557,P0048,W03,17,CANCELLED,2026-08-15T09:21:20.880590
O000558,P0077,W03,19,CANCELLED,2026-08-26T02:14:20.880590
O000559,P0024,W08,21,PROCESSING,2026-08-26T07:29:20.880590
O000560,P0022,W08,10,PROCESSING,2026-09-01T07:31:20.880590
O000561,P0041,W08,20,PLACED,2026-08-15T13:46:20.880590
O000562,P0002,W08,5,PROCESSING,2026-08-23T09:34:20.880590
O000563,P0072,W08,14,CANCELLED,2026-08-24T12:47:20.880590
O000564,P0091,W08,16,PROCESSING,2026-08-25T23:23:20.880590
O000565,P0073,W01,26,PROCESSING,2026-08-10T19:42:20.880590
O000566,P0005,W05,8,FULFILLED,2026-08-20T08:27:20.880590
O000567,P0100,W08,19,CANCELLED,2026-08-14T17:08:20.880590
O000568,P0066,W02,19,PLACED,2026-09-01T01:51:20.880590
O000569,P0100,W06,18,PLACED,2026-08-19T06:01:20.880590
O000570,P0070,W04,14,PLACED,2026-08-27T03:30:20.880590
O000571,P0097,W04,10,PLACED,2026-09-05T19:24:20.880590
O000572,P0034,W06,28,PLACED,2026-08-27T12:38:20.880590
O000573,P0016,W04,7,FULFILLED,2026-08-27T00:59:20.880590
O000574,P0081,W07,6,PROCESSING,2026-09-03T19:59:20.880590
O000575,P0027,W01,19,FULFILLED,2026-08-16T11:06:20.880590
O000576,P0036,W03,11,FULFILLED,2026-08-31T06:48:20.880590
O000577,P0074,W05,28,PLACED,2026-08-20T05:26:20.880590
O000578,P0097,W07,30,PLACED,2026-08-13T05:30:20.880590
O000579,P0084,W03,23,PROCESSING,2026-08-19T16:19:20.880590
O000580,P0019,W06,27,PROCESSING,2026-08-18T10:07:20.880590
O000581,P0063,W03,19,FULFILLED,2026-08-24T22:21:20.880590
O000582,P0054,W07,15,PLACED,2026-09-04T15:09:20.880590
O000583,P0099,W02,13,FULFILLED,2026-09-04T21:30:20.880590
O000584,P0059,W08,11,PLACED,2026-08-23T20:32:20.880590
O000585,P0094,W08,21,FULFILLED,2026-08-11T07:09:20.880590
O000586,P0069,W07,7,CANCELLED,2026-08-09T22:35:20.880590
O000587,P0064,W05,11,FULFILLED,2026-08-16T16:48:20.880590
O000588,P0071,W03,19,CANCELLED,2026-08-22T10:20:20.880590
O000589,P0088,W01,2,PLACED,2026-08-22T16:52:20.880590
O000590,P0059,W01,4,PROCESSING,2026-09-04T13:22:20.880590
O000591,P0059,W01,14,PROCESSING,2026-08-27T03:25:20.880590
O000592,P0084,W05,6,FULFILLED,2026-08-13T01:30:20.880590
O000593,P0084,W06,9,PLACED,2026-08-11T07:22:20.880590
O000594,P0086,W03,2,CANCELLED,2026-08-23T23:34:20.880590
O000595,P0040,W04,14,PLACED,2026-09-04T12:44:20.880590
O000596,P0001,W04,16,PLACED,2026-08-11T09:22:20.880590
O000597,P0076,W04,17,CANCELLED,2026-08-13T02:21:20.880590
O000598,P0002,W06,27,PLACED,2026-08-07T11:33:20.880590
O000599,P0089,W03,16,PLACED,2026-08-26T06:41:20.880590
O000600,P0050,W02,24,PLACED,2026-08-17T11:29:20.880590
O000601,P0041,W06,29,FULFILLED,2026-08-11T18:08:20.880590
O000602,P0049,W03,21,PROCESSING,2026-08-13T07:11:20.880590
O000603,P0068,W01,20,PROCESSING,2026-08-10T04:08:20.880590
O000604,P0045,W04,21,PROCESSING,2026-08-27T02:07:20.880590
O000605,P0079,W08,28,PROCESSING,2026-08-25T19:06:20.880590
O000606,P0013,W03,25,PLACED,2026-08-11T00:06:20.880590
O000607,P0094,W07,12,CANCELLED,2026-09-02T21:23:20.880590
O000608,P0018,W04,9,PLACED,2026-08-21T08:56:20.880590
O000609,P0071,W05,25,PLACED,2026-08-18T08:28:20.880590
O000610,P0039,W04,17,PROCESSING,2026-09-06T00:34:20.880590
O000611,P0038,W01,26,PROCESSING,2026-08-24T21:18:20.880590
O000612,P0050,W02,8,CANCELLED,2026-08-29T13:57:20.880590
O000613,P0077,W02,17,PLACED,2026-09-05T02:22:20.880590
O000614,P0041,W03,13,CANCELLED,2026-08-23T11:49:20.880590
O000615,P0070,W03,25,CANCELLED,2026-08-23T16:32:20.880590
O000616,P0003,W02,1,FULFILLED,2026-08-10T09:08:20.880590
O000617,P0006,W01,26,CANCELLED,2026-08-16T21:03:20.880590
O000618,P0037,W07,14,CANCELLED,2026-08-30T02:46:20.880590
O000619,P0082,W03,9,PLACED,2026-08-10T19:26:20.880590
O000620,P0011,W04,26,PROCESSING,2026-08-21T03:55:20.880590
O000621,P0042,W07,19,PLACED,2026-08-31T11:17:20.880590
O000622,P0090,W07,24,PROCESSING,2026-08-21T04:12:20.880590
O000623,P0032,W02,30,CANCELLED,2026-08-09T16:39:20.880590
O000624,P0059,W01,10,PROCESSING,2026-08-12T08:06:20.880590
O000625,P0002,W03,23,PLACED,2026-08-12T11:52:20.880590
O000626,P0064,W06,17,FULFILLED,2026-08-14T12:21:20.880590
O000627,P0048,W03,24,FULFILLED,2026-08-14T15:47:20.880590
O000628,P0099,W01,11,CANCELLED,2026-08-12T10:21:20.880590
O000629,P0068,W02,9,PLACED,2026-08-19T10:29:20.880590
O000630,P0059,W06,2,CANCELLED,2026-08-29T15:20:20.880590
O000631,P0022,W06,6,FULFILLED,2026-09-01T20:36:20.880590
O000632,P0074,W02,8,PLACED,2026-08-11T17:48:20.880590
O000633,P0002,W04,2,CANCELLED,2026-08-09T01:31:20.880590
O000634,P0050,W03,6,PLACED,2026-08-23T14:58:20.880590
O000635,P0092,W07,8,FULFILLED,2026-09-01T05:17:20.880590
O000636,P0054,W06,9,PLACED,2026-08-18T08:35:20.880590
O000637,P0048,W02,17,PLACED,2026-09-02T01:41:20.880590
O000638,P0029,W01,13,PLACED,2026-08-15T05:18:20.880590
O000639,P0037,W05,11,PLACED,2026-08-28T05:25:20.880590
O000640,P0059,W01,12,PROCESSING,2026-09-01T05:32:20.880590
O000641,P0073,W05,24,PROCESSING,2026-08-20T07:54:20.880590
O000642,P0048,W08,25,PROCESSING,2026-08-28T04:08:20.880590
O000643,P0098,W04,5,PLACED,2026-08-31T22:24:20.880590
O000644,P0004,W04,18,FULFILLED,2026-08-25T17:17:20.880590
O000645,P0089,W01,11,PLACED,2026-09-05T00:02:20.880590
O000646,P0049,W05,4,PROCESSING,2026-09-05T23:22:20.880590
O000647,P0031,W07,16,PLACED,2026-08-31T04:06:20.880590
O000648,P0092,W05,3,PLACED,2026-08-13T12:55:20.880590
O000649,P0067,W07,23,FULFILLED,2026-08-17T14:14:20.880590
O000650,P0096,W02,19,PLACED,2026-08-27T22:10:20.880590
O000651,P0018,W07,3,PLACED,2026-08-30T01:28:20.880590
O000652,P0085,W03,8,FULFILLED,2026-08-26T20:32:20.880590
O000653,P0041,W07,23,FULFILLED,2026-08-18T22:29:20.880590
O000654,P0058,W05,8,PLACED,2026-08-21T12:49:20.880590
O000655,P0018,W02,5,PLACED,2026-08-16T06:49:20.880590
O000656,P0058,W08,11,CANCELLED,2026-08-14T12:57:20.880590
O000657,P0069,W06,25,PROCESSING,2026-08-12T13:17:20.880590
O000658,P0040,W08,9,PLACED,2026-08-27T15:01:20.880590
O000659,P0021,W05,27,PLACED,2026-08-11T04:10:20.880590
O000660,P0042,W03,3,PROCESSING,2026-08-16T20:16:20.880590
O000661,P0051,W01,22,FULFILLED,2026-08-23T05:58:20.880590
O000662,P0023,W01,13,CANCELLED,2026-08-18T21:35:20.880590
O000663,P0096,W04,4,CANCELLED,2026-09-01T08:39:20.880590
O000664,P0018,W02,1,PLACED,2026-08-11T16:43:20.880590
O000665,P0017,W04,27,CANCELLED,2026-08-17T04:12:20.880590
O000666,P0088,W02,19,FULFILLED,2026-08-24T00:00:20.880590
O000667,P0003,W02,7,CANCELLED,2026-08-10T11:19:20.880590
O000668,P0012,W06,4,PLACED,2026-08-12T22:05:20.880590
O000669,P0007,W03,30,CANCELLED,2026-08-28T00:56:20.880590
O000670,P0064,W01,13,CANCELLED,2026-08-25T00:51:20.880590
O000671,P0046,W04,30,PROCESSING,2026-08-14T22:10:20.880590
O000672,P0036,W08,29,PROCESSING,2026-08-19T13:46:20.880590
O000673,P0079,W04,21,FULFILLED,2026-08-08T15:15:20.880590
O000674,P0053,W08,2,PLACED,2026-08-29T18:20:20.880590
O000675,P0050,W03,14,PROCESSING,2026-08-19T19:00:20.880590
O000676,P0068,W04,21,PLACED,2026-09-05T07:21:20.880590
O000677,P0092,W06,16,CANCELLED,2026-08-24T11:12:20.880590
O000678,P0073,W06,13,FULFILLED,2026-08-22T17:11:20.880590
O000679,P0004,W06,20,PROCESSING,2026-08-15T05:49:20.880590
O000680,P0100,W05,2,CANCELLED,2026-08-08T09:25:20.880590
O000681,P0046,W04,6,PLACED,2026-08-31T03:41:20.880590
O000682,P0085,W04,9,PLACED,2026-08-18T08:08:20.880590
O000683,P0074,W07,12,PROCESSING,2026-08-17T01:04:20.880590
O000684,P0031,W06,26,FULFILLED,2026-08-15T01:45:20.880590
O000685,P0004,W06,19,PROCESSING,2026-09-02T23:33:20.880590
O000686,P0025,W08,18,FULFILLED,2026-09-01T16:28:20.880590
O000687,P0063,W01,3,PLACED,2026-08-15T01:10:20.880590
O000688,P0078,W04,1,CANCELLED,2026-08-17T15:30:20.880590
O000689,P0043,W04,26,PROCESSING,2026-08-07T02:09:20.880590
O000690,P0092,W03,30,FULFILLED,2026-08-22T13:36:20.880590
O000691,P0003,W03,19,PROCESSING,2026-08-09T18:28:20.880590
O000692,P0068,W06,3,FULFILLED,2026-08-12T02:34:20.880590
O000693,P0076,W02,11,FULFILLED,2026-08-25T01:30:20.880590
O000694,P0018,W03,24,CANCELLED,2026-08-21T17:47:20.880590
O000695,P0063,W06,6,FULFILLED,2026-09-05T03:39:20.880590
O000696,P0086,W03,13,FULFILLED,2026-08-17T05:15:20.880590
O000697,P0017,W03,24,PLACED,2026-08-20T11:06:20.880590
O000698,P0051,W01,6,FULFILLED,2026-09-02T03:06:20.880590
O000699,P0029,W02,30,CANCELLED,2026-09-03T21:12:20.880590
O000700,P0043,W02,8,FULFILLED,2026-08-13T11:02:20.880590
O000701,P0022,W02,27,FULFILLED,2026-08-21T14:24:20.880590
O000702,P0002,W05,7,PROCESSING,2026-08-27T09:15:20.880590
O000703,P0045,W05,26,PLACED,2026-08-10T03:27:20.880590
O000704,P0007,W07,15,CANCELLED,2026-08-07T02:48:20.880590
O000705,P0053,W08,29,CANCELLED,2026-08-14T15:06:20.880590
O000706,P0070,W07,4,CANCELLED,2026-08-23T01:03:20.880590
O000707,P0084,W04,6,CANCELLED,2026-09-02T08:48:20.880590
O000708,P0005,W05,1,FULFILLED,2026-08-10T09:55:20.880590
O000709,P0014,W02,11,PROCESSING,2026-08-18T22:38:20.880590
O000710,P0021,W02,18,PLACED,2026-08-24T03:31:20.880590
O000711,P0077,W08,23,PLACED,2026-08-22T10:32:20.880590
O000712,P0084,W03,20,CANCELLED,2026-08-26T16:32:20.880590
O000713,P0007,W02,11,PROCESSING,2026-08-14T05:00:20.880590
O000714,P0053,W05,22,FULFILLED,2026-08-15T16:55:20.880590
O000715,P0031,W02,2,CANCELLED,2026-08-20T14:15:20.880590
O000716,P0071,W08,5,PLACED,2026-09-02T01:56:20.880590
O000717,P0001,W07,3,FULFILLED,2026-08-23T11:32:20.880590
O000718,P0077,W08,7,PLACED,2026-09-04T12:10:20.880590
O000719,P0027,W03,21,FULFILLED,2026-08-08T05:31:20.880590
O000720,P0061,W02,10,CANCELLED,2026-08-10T18:54:20.880590
O000721,P0063,W05,3,CANCELLED,2026-08-28T11:48:20.880590
O000722,P0048,W07,12,PROCESSING,2026-08-15T11:21:20.880590
O000723,P0006,W05,15,CANCELLED,2026-08-27T08:19:20.880590
O000724,P0029,W05,19,PLACED,2026-08-19T01:07:20.880590
O000725,P0097,W02,3,FULFILLED,2026-08-13T22:29:20.880590
O000726,P0053,W04,18,PLACED,2026-08-31T16:49:20.880590
O000727,P0067,W07,18,CANCELLED,2026-08-24T16:14:20.880590
O000728,P0031,W08,10,PLACED,2026-09-02T02:58:20.880590
O000729,P0092,W01,17,PROCESSING,2026-08-25T00:38:20.880590
O000730,P0097,W08,6,PROCESSING,2026-08-12T12:47:20.880590
O000731,P0025,W03,2,CANCELLED,2026-08-16T16:51:20.880590
O000732,P0088,W07,7,PROCESSING,2026-08-10T15:00:20.880590
O000733,P0034,W06,30,PLACED,2026-09-03T03:22:20.880590
O000734,P0050,W07,18,FULFILLED,2026-08-11T00:28:20.880590
O000735,P0067,W08,30,PLACED,2026-08-19T15:06:20.880590
O000736,P0076,W07,4,CANCELLED,2026-09-04T09:57:20.880590
O000737,P0019,W02,30,PLACED,2026-08-13T20:51:20.880590
O000738,P0100,W02,26,FULFILLED,2026-09-01T16:01:20.880590
O000739,P0045,W07,9,CANCELLED,2026-08-31T10:28:20.880590
O000740,P0063,W08,2,PROCESSING,2026-09-05T20:37:20.880590
O000741,P0052,W03,20,CANCELLED,2026-08-19T14:14:20.880590
O000742,P0051,W06,23,PROCESSING,2026-08-08T19:46:20.880590
O000743,P0096,W08,30,FULFILLED,2026-08-09T07:15:20.880590
O000744,P0003,W06,27,FULFILLED,2026-08-24T00:13:20.880590
O000745,P0036,W08,28,PLACED,2026-08-21T05:03:20.880590
O000746,P0018,W05,24,CANCELLED,2026-08-17T10:24:20.880590
O000747,P0035,W07,20,PLACED,2026-08-21T15:53:20.880590
O000748,P0057,W04,30,CANCELLED,2026-08-15T14:41:20.880590
O000749,P0098,W06,27,PLACED,2026-08-29T02:34:20.880590
O000750,P0021,W02,10,CANCELLED,2026-08-30T12:13:20.880590
O000751,P0100,W01,6,PROCESSING,2026-08-13T05:34:20.880590
O000752,P0008,W04,2,CANCELLED,2026-08-16T04:39:20.880590
O000753,P0047,W04,9,FULFILLED,2026-08-09T08:38:20.880590
O000754,P0065,W07,21,PLACED,2026-08-28T04:28:20.880590
O000755,P0031,W06,16,CANCELLED,2026-08-08T10:47:20.880590
O000756,P0061,W06,12,PROCESSING,2026-08-15T03:23:20.880590
O000757,P0096,W02,10,PLACED,2026-08-18T19:56:20.880590
O000758,P0007,W03,28,PROCESSING,2026-08-24T15:38:20.880590
O000759,P0083,W04,22,PROCESSING,2026-08-17T03:11:20.880590
O000760,P0084,W07,17,PLACED,2026-08-19T07:19:20.880590
O000761,P0061,W03,21,PROCESSING,2026-08-07T11:08:20.880590
O000762,P0002,W04,9,FULFILLED,2026-09-03T10:01:20.880590
O000763,P0036,W07,29,CANCELLED,2026-09-05T07:27:20.880590
O000764,P0059,W05,7,CANCELLED,2026-08-22T22:18:20.880590
O000765,P0087,W07,19,PLACED,2026-08-20T19:26:20.880590
O000766,P0066,W06,18,FULFILLED,2026-08-07T09:26:20.880590
O000767,P0088,W02,16,PLACED,2026-08-20T15:25:20.880590
O000768,P0036,W06,28,FULFILLED,2026-08-22T08:43:20.880590
O000769,P0084,W05,7,PROCESSING,2026-08-18T22:39:20.880590
O000770,P0098,W04,29,PLACED,2026-08-30T14:26:20.880590
O000771,P0052,W06,22,PROCESSING,2026-09-03T08:48:20.880590
O000772,P0084,W08,10,FULFILLED,2026-08-08T05:13:20.880590
O000773,P0052,W07,24,PLACED,2026-08-26T02:36:20.880590
O000774,P0091,W04,11,PROCESSING,2026-09-02T14:14:20.880590
O000775,P0082,W08,30,FULFILLED,2026-08-31T09:22:20.880590
O000776,P0039,W03,27,PROCESSING,2026-08-30T03:32:20.880590
O000777,P0013,W08,5,FULFILLED,2026-08-20T10:18:20.880590
O000778,P0098,W03,22,FULFILLED,2026-09-01T12:01:20.880590
O000779,P0012,W04,12,PROCESSING,2026-09-05T20:14:20.880590
O000780,P0054,W06,12,FULFILLED,2026-08-21T00:50:20.880590
O000781,P0038,W08,28,PLACED,2026-09-02T17:00:20.880590
O000782,P0007,W02,16,PROCESSING,2026-08-28T11:22:20.880590
O000783,P0016,W07,17,FULFILLED,2026-08-29T20:04:20.880590
O000784,P0007,W03,5,PROCESSING,2026-08-25T20:38:20.880590
O000785,P0053,W08,5,FULFILLED,2026-08-22T15:42:20.880590
O000786,P0100,W02,16,FULFILLED,2026-08-15T06:24:20.880590
